Undefined,#genre#
Persiana_Iranian,https://irhls.persiana.live/hls/stream.m3u8
Persiana_Korea,https://korhls.persiana.live/hls/stream.m3u8
Persiana_One,https://onehls.persiana.live/hls/stream.m3u8
QTV-3,http://video10.qtv.com.cn/drm/qtv3at/manifest.m3u8
Rakuten_Top_Movies_UK_(1080p),https://0145451975a64b35866170fd2e8fa486.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-5987/master.m3u8
Revry_Her,https://linear-73.frequency.stream/mt/brightcove/73/hls/master/playlist.m3u8
Rotana_Cinema_KSA_(1080p),https://bcovlive-a.akamaihd.net/9527a892aeaf43019fd9eeb77ad1516e/eu-central-1/6057955906001/playlist.m3u8
Runtime_Espanol_(720p),https://run-rt-uh-roku.otteravision.com/run/rt_uh/rt_uh.m3u8
SL_1_(720p),https://slonehls.wns.live/hls/stream.m3u8
SL_2_(720p),https://sltwohls.wns.live/hls/stream.m3u8
Sundance_TV_East,http://fl3.moveonjoy.com/SUNDANCE/index.m3u8
The_Film_Detective,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-filmdetective-cineverse/playlist.m3u8
Victor_Valley_Movies_(1080p)_[Not_24/7],https://2-fss-2.streamhoster.com/pl_138/201950-5317556-1/playlist.m3u8
viju_TV1000_action_(1080p),http://65.21.85.175:8000/play/a012/index.m3u8?token=livetv
Weyyak_Drama_(720p),https://weyyak-live.akamaized.net/weyyak_drama/index.m3u8
Дом_Кино_Премиум_HD,http://31.148.48.15/Dom_Kino_Premium_HD/index.m3u8
Кинопоказ,http://31.148.48.15/Kinopokaz/index.m3u8
Русский_Бестселлер,http://31.148.48.15/Russkiy_Bestseller/index.m3u8

Lifestyle,#genre#
30A_Luxe_Life_Discovered,https://30a-tv.com/feeds/vidaa/luxelife.m3u8
Better_Health_TV_(480p),https://tgn.bozztv.com/betterlife/betterhealth/betterhealth/index.m3u8
Biznet_Lifestyle_(480p),http://livestream.biznetvideo.net/biznet_lifestyle/smil:lifestyle.smil/chunklist_w109806785_b2256000_slen_tkYml6a2V5bGl2ZXN0YXJ0dGltZT0wJmJpemtleWxpdmVlbmR0aW1lPTAmYml6a2V5bGl2ZUN1c3RvbVBhcmFtZXRlcj1teVBhcmFtZXRlciZiaXprZXlsaXZlaGFzaD1qZ0RLUGNsY0dkWmZ2cklEeGZNZHBUN3Zfc3JNV0NidWJudEdvOWNDWVdwY0JCUWFsTWxMUXhIc3dtNDNQYlZS.m3u8
Bridezillas,https://run-br-uk.otteravision.com/run/br_uk/br_uk_720.m3u8
CaTine_(720p),https://stream1.antenaplay.ro/live/CaTine/playlist.m3u8
CineLife,https://magnolia-cinelife.amagi.tv/hls/amagi_hls_data_magnoliaA-cinelife-oando/CDN/playlist.m3u8
Cleo_TV_(720p),http://fl3.moveonjoy.com/Cleo_TV/index.m3u8
Fashion_TV_PG16_(144p),https://fash1043.cloudycdn.services/slive/ftv_pg16_adaptive.smil/media.m3u8
FashionTV_Europe_(1080p),https://68f1accef2154d2195cae87dec183843.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/RakutenTV-eu_FashionTV/playlist.m3u8
Fortuna_TV,https://edge1.socialsmart.tv/ftvturk/bant1/playlist.m3u8
FYI_East,http://fl3.moveonjoy.com/FYI/index.m3u8
Hobby_Maker_(720p),https://lo3.gemporia.com/abrhobbymakerukgfx/smil:livestreamFullHD.smil/playlist.m3u8
Just_Vogue_TV_(1080p),https://ip100.radyotelekomtv.com:3873/stream/play.m3u8
KBS_Life_(480p),http://mytv.dothome.co.kr/ch/catv/5.php
Lighting_Lives_Blessing_Nations_Smart_Life_Style_TV_(LLBN)_(720p),https://brightstar-sls-pull-secure.akamaized.net/brightstarsls/stream.m3u8
MediCOOL_TV_(720p),https://stream1.antenaplay.ro/live/MediCOOLTV/chunklist.m3u8
Murator_TV_(1080i),https://s-pl-01.mediatool.tv/playout/mupl-abr/index.m3u8
Nova_(Spain)_(576p),http://185.189.225.150:85/nova/index.m3u8
Plous_TV_(1080p),https://vcp.myplaytv.com/glowtv/glowtv/playlist.m3u8
QS24.tv_(1080p),https://h030.video-stream-hosting.de/quantisana-live/_definst_/smil:livestream.smil/playlist.m3u8
QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
Revry_2,https://linear-5.frequency.stream/mt/brightcove/5/hls/master/playlist.m3u8
So...Real,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-soreal-cineverse/playlist.m3u8
SOS_Docteur_TV_(480p)_[Not_24/7],https://wmoy82n4y2a7-hls-live.5centscdn.com/sostv/live.stream/playlist.m3u8
Superyacht_TV_(1080p),https://sy.wns.live/hls/stream.m3u8
Weihai_Ocean_Channel,http://l2.weihai.tv:8081/hls/x8b19NoyEG.m3u8
ЖИВИ!,http://31.148.48.15/Zhivi/index.m3u8

Lifestyle;Relax,#genre#
10_Bold_Adelaide_(1080p),https://dce3793146fef017.mediapackage.us-west-2.amazonaws.com/out/v1/55cdf73af7894775ba6de8f57482b66a/CMAF_HLS/index.m3u8

Comedy,#genre#
30A_Ridiculous_TV_(720p),https://30a-tv.com/feeds/720p/63.m3u8
AFV_en_Español_(720p)_[Not_24/7],https://linear-46.frequency.stream/dist/plex/46/hls/master/playlist.m3u8
AFV_Family,https://futuretoday-afv-family-2-be.samsung.wurl.tv/playlist.m3u8
Camera_Smile_(480p),https://bozztv.com/gusa/gusa-camerasmile/index.m3u8
Comedy_Central_East_(720p),http://fl3.moveonjoy.com/Comedy_Central/index.m3u8
Fail_Army_(720p),https://bd93cfed.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0ZhaWxBcm15X0hMUw/playlist.m3u8
Failarmy_International,https://failarmy-international-in.samsung.wurl.tv/playlist.m3u8
Jordan_Comedy_(1080p),https://playlist.fasttvcdn.com/pl/cc0blorawy1ibohhrupraa/Comedy/playlist.m3u8
Just_for_Laughs_Gags,https://streams2.sofast.tv/sofastplayout/4c727f82-d2ec-4a07-870c-49a6f22ee6f9_0_HLS/master.m3u8
KSHB-DT3_(720p),https://cvtv.cvalley.net/hls/KSHBLaff/KSHBLaff.m3u8
Laff_(480p),http://72.46.118.193/Laff/index.m3u8
LOL!_Network,https://lol-lolnetwork-2-nl.samsung.wurl.tv/playlist.m3u8
Mystery_Science_Theater_3000_(1080p),https://mst3k-vizio.amagi.tv/playlist.m3u8
Roya_Comedy_(1080p),https://playlist.fasttvcdn.com/pl/toa2uuhhygheuly7xtuqrg/roya-comedy/playlist.m3u8
TVS_Comedy_Network_(720p),https://bozztv.com/gusa/gusa-tvscomedy/index.m3u8
Твое_ТВ_Юмор,http://tvoetv.space:8080/tvoetv_humor/index.m3u8

Kids,#genre#
Afarin_TV_(720p)_[Not_24/7],https://65f16f0fdfc51.streamlock.net/afarinTV/livestream/playlist.m3u8
Amou_Yazid_TV_(576p),http://mkstream.servehttp.com:1940/AmouYazid/ay1/playlist.m3u8
Ani,http://31.148.48.15/Ani/index.m3u8
Baby_Shark_TV_(720p),https://c0c65b821b3542c3a4dca92702f59944.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/RakutenTV-eu_BabySharkTV/playlist.m3u8
BabyFirst,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/c8d16110-566c-4e95-a1df-55d175e9e201/manifest.m3u8
BabyTV_(Spain)_(1080p),http://185.189.225.150:85/BabyTV/index.m3u8
Biznet_Kids_(480p),http://livestream.biznetvideo.net/biznet_kids/smil:kids.smil/chunklist_w417362857_b2256000_slen_tkYml6a2V5bGl2ZXN0YXJ0dGltZT0wJmJpemtleWxpdmVlbmR0aW1lPTAmYml6a2V5bGl2ZUN1c3RvbVBhcmFtZXRlcj1teVBhcmFtZXRlciZiaXprZXlsaXZlaGFzaD1xQXJpMU0yeHVfTUFsbkh3VlJ0T3MyNGxSOFlfSFNEaWpOMkNSTmdoaWZVbGxoWXFRU0Rsa2QwcUU4Q2tad3hD.m3u8
Boing,http://185.189.225.150:85/boing/index.m3u8
Clan_TVE_(1080p),https://rtvelivestream.akamaized.net/rtvesec/clan/clan_main_dvr.m3u8
Clan_TVE_Internacional_(1080p),https://rtvelivestream.akamaized.net/rtvesec/int/clan_int_main.m3u8
ČT:D/ČT_art_(1080p),http://88.212.15.19/live/ct_art_avc_25p/playlist.m3u8
Cúla4_(1080p),https://d3eq0jseza7fm5.cloudfront.net/tg4_vod_3.m3u8
Disney_Channel_East,http://fl5.moveonjoy.com/DISNEY/index.m3u8
EBS_kids_(400p)_[Not_24/7],https://ebsonair.ebs.co.kr/ebsufamilypc/familypc1m/playlist.m3u8
Lego_Channel_(1080p),https://jmp2.uk/sam-GBBC4300005AL.m3u8
Majid_TV_(1080p),https://vo-live.cdb.cdn.orange.com/Content/Channel/MajidChildrenChannel/HLS/index.m3u8
MBC_3_KSA_(1080p),https://shls-mbc3-prod-dub.shahid.net/out/v1/d5bbe570e1514d3d9a142657d33d85e6/index.m3u8
Minika_Cocuk,https://trkvz-live.daioncdn.net/minikago_cocuk/minikago_cocuk.m3u8
Minika_Go,https://trkvz-live.daioncdn.net/minikago/minikago.m3u8
Minimax_(576p)_(576p),http://88.212.15.19/live/test_minimax/playlist.m3u8
Moonbug_Kids_(1080p),https://moonbug-rokuus.amagi.tv/playlist.m3u8
Nickelodeon,http://31.148.48.15/Nickelodeon/index.m3u8
Pop_Up_(1080p),https://jmp2.uk/sam-GB25000016G.m3u8
Roya_Kids_Originals_(1080p),https://playlist.fasttvcdn.com/pl/ptllxjd03j6g9oxxjdfapg/roya-kids-originals/playlist.m3u8
Ryan_and_Friends_(1080p),https://ryanandfriends-samsungau.amagi.tv/playlist.m3u8
SKWAD_(1080p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71
Smile_TV_(360p),https://s1.cystream.net/live/smile/playlist.m3u8
Super_Simple_Songs_(1080p),https://janson-supersimplesongs-1-us.roku.wurl.tv/playlist.m3u8
Toon_Goggles_(720p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=37
TRT_Diyanet_Çocuk_(720p),https://tv-trtdiyanetcocuk.medya.trt.com.tr/master.m3u8
TVS_Hi_Tops_(720p),https://bozztv.com/gusa/gusa-hitops/index.m3u8
TVS_Pinball_Network_(480p),https://bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8
Радость_моя,https://radm.mediacdn.ru/cdn/radost/playlist.m3u8

Series,#genre#
Always_Funny_Videos,https://linear-12.frequency.stream/dist/glewedtv/12/hls/master/playlist.m3u8
AMC_All_Weddings,https://d85lu9l3axp7b.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-49b4g6287mnav/playlist.m3u8
Amedia_2,http://31.148.48.15/A2/index.m3u8
At_Home_with_Family_Handyman,https://linear-458.frequency.stream/dist/xumo/458/hls/master/playlist.m3u8
Atreseries_(480p),http://181.78.109.48:8000/play/a00l/index.m3u8
Bab_Al_Hara_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/948c54279b594944adde578c95f1d7d1/index.m3u8
Cops_(720p),https://a7d6af1c184e465db4f39316a5181c1f.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/RakutenTV-eu_COPS/playlist.m3u8
Degrassi_The_Next_Generation_(720p),https://d365kok94jpr38.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-2xcmoue1get1c/playlist.m3u8
Hallmark_Drama_(720p),http://fl3.moveonjoy.com/HALLMARK_DRAMA/index.m3u8
Impossible_Quiz_Show_(1080p),https://bbc-impossible-1-us.roku.wurl.tv/playlist.m3u8
Judge_Nosey,https://amg00514-noseybaxterllc-realnosey-cineverse-tqbpv.amagi.tv/playlist/amg00514-noseybaxterllc-realnosey-cineverse/playlist.m3u8
MBC_Drama_USA_(1080p),https://mbcdrama-usa-ak.akamaized.net/out/v1/876f960feec24a8aba9e9d3f9023174b/index.m3u8
MBC_Masr_Drama_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/08eca926a78a41339b8010c882410307/index.m3u8
Mireasa_(720p),https://stream1.antenaplay.ro/live/MireasaExtra/playlist.m3u8
PNC_Drama_(1080p),https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/pnc-drama/playlist.m3u8
Roya_Drama_(1080p),https://playlist.fasttvcdn.com/pl/a2le4pbpa6rpzv147haf4w/drama/playlist.m3u8
TVE_Star_HD_(1080p),https://rtvelivestream.akamaized.net/rtvesec/int/star_main.m3u8

Outdoor,#genre#
Agro_TV_(480p),https://restr2.bgtv.bg/agro/hls/agro.m3u8
AKC_TV,https://install.akctvcontrol.com/speed/broadcast/138/desktop-playlist.m3u8
AKC_TV_Meet_The_Breeds,https://install.akctvcontrol.com/speed/broadcast/139/desktop-playlist.m3u8
AKC_TV_Puppies_24/7,https://install.akctvcontrol.com/speed/broadcast/140/desktop-playlist.m3u8
Chive_TV_(1080p),https://linear-941.frequency.stream/dist/stirr/941/hls/master/playlist.m3u8
Duck_Hunting_TV,https://main.duckhunting.playout.vju.tv/duckhuntingtv/main.m3u8
Horse_and_Country_(720p),https://hncfree-samsungau.amagi.tv/playlist.m3u8
Love_Nature_4K_(2160p),https://d18dyiwu97wm6q.cloudfront.net/playlist.m3u8
Outdoor_America,https://linear-600.frequency.stream/dist/xumo/600/hls/master/playlist.m3u8
Outdoor_Channel,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00718-outdoorchannela-outdoortvnz-samsungnz/playlist.m3u8
Outside_TV,https://outsidetv-firetv.amagi.tv/playlist.m3u8
Pursuit_UP_(720p),https://linear-205.frequency.stream/dist/glewedtv/205/hls/master/playlist.m3u8
Swamiji_TV_American_(1080p)_[Not_24/7],https://stream.swamiji.tv/YogaIPTV/smil:YogaStreamUS.smil/playlist.m3u8
Swamiji_TV_Australian_(1080p)_[Not_24/7],https://stream.swamiji.tv/YogaIPTV/smil:YogaStreamAU.smil/playlist.m3u8
Swamiji_TV_European_(1080p)_[Not_24/7],https://stream.swamiji.tv/YogaIPTV/smil:YogaStream.smil/playlist.m3u8
Waypoint_TV_(1080p),https://waypoint-waypointtv-firetv.amagi.tv/playlist.m3u8
World_Fishing_Network_(1080p),http://212.102.60.231/WORLD_FISHING_NETWORK/index.m3u8

Entertainment;News,#genre#
Entertainment_Tonight_(720p),https://cbsta49f-cbsta49f-ms.global.ssl.fastly.net/amagi7b98-AmagiMixible/master/amagi7b98-AmagiMixible.m3u8

Sports,#genre#
30A_Golf_Kingdom,https://30a-tv.com/feeds/vidaa/golf.m3u8
Abu_Dhabi_Sports_1_(1080p),https://vo-live-media.cdb.cdn.orange.com/Content/Channel/AbuDhabiSportsChannel1/HLS/index.m3u8
ACCDN_(1080p),https://raycom-accdn-firetv.amagi.tv/playlist.m3u8
ACCN_(720p),http://fl3.moveonjoy.com/ACC_NETWORK/index.m3u8
ACL_Cornhole_TV_(1080p),https://1815337252.rsc.cdn77.org/HLS/CORNHOLETV.m3u8
AfroSport_Nigeria,https://newproxy3.vidivu.tv/vidivu_afrosport/index.m3u8
Alkass_Five_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass5nnha/master.m3u8
Alkass_Four_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass4cn/master.m3u8
Alkass_One_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass1mhu/master.m3u8
Alkass_SHOOF_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass6Shoof1/master.m3u8
Alkass_Six_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass6buzat/master.m3u8
Alkass_Three_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass3vak/master.m3u8
Alkass_Two_(1080p),https://liveakgr.alkassdigital.net/hls/live/2097037/Alkass2hef/master.m3u8
AntenaSport_(720p)_[Not_24/7],https://stream1.antenaplay.ro/as/asrolive1/playlist.m3u8
Arryadia_(480p),https://cdn.live.easybroadcast.io/abr_corp/73_arryadia_k2tgcj0/playlist_dvr.m3u8
Awapa_Sports_TV_(1080p)_[Not_24/7],https://mgv-awapa.akamaized.net/hls/live/2104282/MGV_CHANNEL15/master.m3u8
BEK_TV_Sports_West_(720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEW.smil/playlist.m3u8
CBS_Sports_Network_USA,http://fl3.moveonjoy.com/CBS_SPORTS_NETWORK/index.m3u8
CDN_Deporte_(720p),https://rtmp-live-ingest-us-east-1-universe-dacast-com.akamaized.net/transmuxv1/streams/bc949011-1dd8-4d10-596c-f6910d4a9cf7.m3u8
ČT_Sport_(720p),http://88.212.15.19/live/test_ctsport_25p/playlist.m3u8
Dubai_Racing_3_(1080p),https://dmithrvllta.cdn.mgmlcdn.com/dubaimubasher/smil:dubaimubasher.smil/chunklist.m3u8
Dubai_Racing_(1080p),https://dmisdracta.cdn.mgmlcdn.com/events/smil:events.stream.smil/chunklist.m3u8
Dubai_Sports_1_(1080p),https://dmidspta.cdn.mgmlcdn.com/dubaisports/smil:dubaisports.stream.smil/chunklist.m3u8
Dubai_Sports_2_(720p),https://dmitwlvvll.cdn.mgmlcdn.com/dubaisportshd/smil:dubaisportshd.smil/chunklist.m3u8
Dubai_Sports_3_(1080p)_[Not_24/7],https://dmitwlvvll.cdn.mgmlcdn.com/dubaisportshd5/smil:dubaisportshd5.smil/chunklist.m3u8
ERT_Sports_2_(1080p),http://hbbtvapp.ert.gr/stream.php/v/vid_ertplay2_mpeg.2ts
ESPN_U_(720p),http://fl3.moveonjoy.com/ESPN_U/index.m3u8
FUEL_TV_(1080p),https://amg01074-fueltv-fueltvemeaen-rakuten-b6j62.amagi.tv/hls/amagi_hls_data_rakutenAA-fueltvemeaen/CDN/master.m3u8
Game+_(720p),https://a-cdn.klowdtv.com/live2/fntsy_720p/playlist.m3u8
HorseTV_(720p),https://a-cdn.klowdtv.com/live2/horsetv_720p/playlist.m3u8
Idman_TV,https://str.yodacdn.net/idman/index.m3u8
Insight_TV_(720p),https://insighttv-samsungau.amagi.tv/playlist.m3u8
K19,https://1853185335.rsc.cdn77.org/K192/tv/playlist.m3u8
KCMN-LD6_(1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg02873-kravemedia-mtrspt1-distrotv/playlist.m3u8
KTV_Sport_(1080p),https://kwtspta.cdn.mangomolo.com/sp/smil:sp.stream.smil/chunklist.m3u8
KTV_Sport_Plus_(1080p),https://kwtsplta.cdn.mangomolo.com/spl/smil:spl.stream.smil/chunklist.m3u8
Lacrosse_TV_(720p),https://1840769862.rsc.cdn77.org/FTF/LSN_SCTE.m3u8
M-Net_Sport_(720p),http://ares.mnet.mk/hls/mnet-sport.m3u8
MLB_Network,http://fl3.moveonjoy.com/MLB_NETWORK/index.m3u8
MSG,http://fl3.moveonjoy.com/MSG/index.m3u8
MUTV_(720p),https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
Nautical_Channel_(720p),https://a-cdn.klowdtv.com/live2/nautical_720p/playlist.m3u8
NFL_Network,http://fl3.moveonjoy.com/NFL_NETWORK/index.m3u8
NFL_RedZone,http://fl1.moveonjoy.com/NFL_RedZone/index.m3u8
NHL,https://nhl-firetv.amagi.tv/playlist.m3u8
Oman_Sports_TV_(1080p)_[Not_24/7],https://partneta.cdn.mgmlcdn.com/omsport/smil:omsport.stream.smil/chunklist.m3u8
One_Golf_(720p),http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
Ovacion_TV_(720p)_[Not_24/7],http://cdn2.ujjina.com:1935/iptvovacion1/liveovacion1tv/playlist.m3u8
Racing_America_(720p),https://livetv-fa.tubi.video/racing-america/playlist.m3u8
Racing.com_(720p),https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index1500.m3u8
Real_Madrid_TV_(404p),https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/master.m3u8
RTA_Sport_(1080p),https://rtatv.akamaized.net/Content/HLS/Live/channel(RTA3)/index.m3u8
S_Sport,https://bcovlive-a.akamaihd.net/540fcb034b144b848e7ff887f61a293a/eu-central-1/6415845530001/profile_0/chunklist.m3u8
S_Sport_2,https://bcovlive-a.akamaihd.net/29c60f23ea4840ba8726925a77fcfd0b/eu-central-1/6415845530001/profile_0/chunklist.m3u8
San_Marino_RTV_Sport_(720p),https://d2hrvno5bw6tg2.cloudfront.net/smrtv-ch02/smil:ch-02.smil/master.m3u8
Sharjah_Sports_TV_(1080p),https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
SOS_Kanal_Plus_(720p),https://53be5ef2d13aa.streamlock.net/soskanalplus/soskanalplus.stream/playlist.m3u8
Sportitalia_SoloCalcio,https://di-g7ij0rwh.vo.lswcdn.net/sportitalia/sisolocalcio.smil/playlist.m3u8
SportsGrid_(1080p),https://sportsgrid-tribal.amagi.tv/playlist.m3u8
Sportsman_Channel,http://fl3.moveonjoy.com/SPORTSMAN_CHANNEL/index.m3u8
SportsNet_New_York_(540p),http://fl3.moveonjoy.com/SNY/index.m3u8
TDM_Sports_Ch._93_(720p),https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
Teledeporte_(1080p),https://rtvelivestream.akamaized.net/rtvesec/tdp/tdp_main.m3u8
TSN1_(1080p),http://fl5.moveonjoy.com/TSN_1/index.m3u8
TSN2,http://fl5.moveonjoy.com/TSN_2/index.m3u8
TSN3,http://fl5.moveonjoy.com/TSN_3/index.m3u8
TSN4,http://fl5.moveonjoy.com/TSN_4/index.m3u8
TSN5,http://fl5.moveonjoy.com/TSN_5/index.m3u8
TSN_The_Ocho,https://d3pnbvng3bx2nj.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-rds8g35qfqrnv/TSN_The_Ocho.m3u8
Turf_Movil_(720p),https://tvturf4.janus.cl/playlist/stream.m3u8?d=w&id=
TVRI_Sport_(720p),https://ott-balancer.tvri.go.id/live/eds/SportHD/hls/SportHD.m3u8
TVS_Classic_Sports_(360p),https://bozztv.com/gusa/gusa-tvs/index.m3u8
TVS_Sports_(720p)_[Not_24/7],https://bozztv.com/gusa/gusa-tvssports/index.m3u8
TVS_Sports_Bureau_(720p),https://bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8
TVS_Turbo_(360p),https://bozztv.com/gusa/gusa-tvsturbo/index.m3u8
W14DK-D_14.5_All_Sports_Television_Network,https://2-fss-2.streamhoster.com/pl_118/204972-2205186-1/playlist.m3u8
Беларусь_5_Интернет_(1080p)_[Not_24/7],https://edge59.dc.beltelecom.by/ngtrk/smil:belarus5int.smil/playlist.m3u8

Business,#genre#
30A_Investment_Pitch_(720p),https://30a-tv.com/feeds/xodglobal/30atv.m3u8
Al_Arabiya_Business_(1080p),https://live.alarabiya.net/alarabiapublish/aswaaq.smil/playlist.m3u8
Ameritrade_(1080p)_[Not_24/7],https://tdameritrade-vizio.amagi.tv/playlist.m3u8
ausbiz_TV_(720p)_[Not_24/7],https://d9quh89lh7dtw.cloudfront.net/public-output/index.m3u8
Bloomberg_Adria_(1080p),https://d3ojytvj4doga3.cloudfront.net/app-23764-1566/ngrp:Jq3SvH9h_all/playlist.m3u8
Bloomberg_TV_Mongolia_HD_(1080p),https://cdn3.skygo.mn/live/disk1/BloombergMon/HLS-FTA/BloombergMon.m3u8
Bloomberg_TV_US_(1080p),https://bloomberg-bloomberg-3-br.samsung.wurl.tv/manifest/playlist.m3u8
Business_24_Africa_(480p),https://cdn-globecast.akamaized.net/live/eds/business24_tv/hls_video/index.m3u8
Cafe_Trade_TV_(720p),https://cafetradehls.wns.live/hls/stream.m3u8
CNBC_Arabiya_(1080p),https://cnbc-live.akamaized.net/cnbc/master.m3u8
CNBC_Indonesia_(720p),https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/master.m3u8
DeFiance_Media_(1080p),https://amg01529-defiancetv-defiancemedia-glewed-tre8x.amagi.tv/playlist.m3u8
HOY_International_Business_Channel_(1080p),https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8
IDTV_(720p)_[Not_24/7],https://b1world.beritasatumedia.com/Beritasatu/B1World_manifest.m3u8
Negocios_TV_(1080p),https://streaming013.gestec-video.com/hls/negociostv.m3u8
TD_Ameritrade_Network_(1080p),https://content.uplynk.com/channel/f9aafa1f132e40af9b9e7238bc18d128.m3u8
TV_Finance_(720p),https://strhlslb01.streamakaci.tv/str_tvfinance_tvfinance/str_tvfinance_multi/playlist.m3u8
Yahoo!_Finance_(1080p),https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8

Auto,#genre#
30A_We_Love_Cars,https://30a-tv.com/feeds/vidaa/cars.m3u8
100%_Auto_Moto_TV_(406p)_[Not_24/7],http://100automoto.tv:1935/bgtv1/autotv/playlist.m3u8
RPM_(720p),https://origin3.afxp.telemedia.co.za/PremiumFree/rpm/playlist.m3u8

Business;News,#genre#
100%_News_(576p),http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
Asharq_News_Portrait_(1280p),https://bcovlive-a.akamaihd.net/ed81ac1118414d4fa893d3a83ccec9be/eu-central-1/6203311941001/playlist.m3u8
Asharq_Radio_(1080p),https://svs.itworkscdn.net/asharqradiovlive/asharqradiov/playlist.m3u8

Classic,#genre#
Dubai_Zaman_(1080p)_[Not_24/7],https://dmiffthftl.cdn.mangomolo.com/dubaizaman/smil:dubaizaman.stream.smil/chunklist.m3u8
Rotana_Classic_(1080p),https://bcovlive-a.akamaihd.net/0debf5648e584e5fb795c3611c5c0252/eu-central-1/6057955906001/playlist.m3u8
Starz_Encore_Classic_East,http://fl5.moveonjoy.com/STARZ_ENCORE_CLASSIC/index.m3u8
Thikrayat_TV_(1080p),https://al-ekhbaria-prod-dub.shahid.net/out/v1/ef87956651694f4ba2ccc16e852dbb95/index.m3u8
TVS_Cipher_Network_(360p),https://bozztv.com/gusa/gusa-tvsmystery/index.m3u8
TVS_Classic_Movies_(288p),https://bozztv.com/gusa/gusa-tvsclassicmovies/index.m3u8
TVS_Hollywood_History_(582p),https://bozztv.com/gusa/gusa-tvshollywoohistory/index.m3u8
TVS_Mainstreet_(360p)_[Not_24/7],https://bozztv.com/gusa/gusa-tvsmainst/index.m3u8
TVS_Nostalgia_(472p),https://bozztv.com/gusa/gusa-nostalgia/index.m3u8
TVS_Nostalgia_Movies_(480p),https://bozztv.com/gusa/gusa-tvsNostalgiaMovies/index.m3u8
TVS_Quiz_Show_Network_(720p),https://bozztv.com/gusa/gusa-tvsgameshow/index.m3u8
TVS_Talk_Network_(360p),https://bozztv.com/gusa/gusa-TVStalk/index.m3u8
TVS_Tally_Ho_(360p),https://bozztv.com/gusa/gusa-tvstallyho/index.m3u8
TVS_Tavern_(480p),https://bozztv.com/gusa/gusa-tavern/index.m3u8
TVS_Western_Movie_(270p),https://bozztv.com/gusa/gusa-tvswesternmovies/index.m3u8

Education,#genre#
Al_Alamiya_2,http://82.212.74.98:8000/live/7815.m3u8
Bolton_Community_Voice_Channel_(CVC)_Education_(Bolton_CT)_(480p),https://s3-us-west-2.amazonaws.com/bolton.castus-vod/live/ch2/video.m3u8
Canal_15_ILCE_Summa_Sabres_(720p),https://live-ilce.ovp-vivaro.digital/ovp-origin-abr/ngrp:6359ef999f3fb_all/playlist.m3u8
